ResponseId,Q120
16052,I agree
16053,I agree
16054,I agree
16055,I agree
16056,I agree
16057,I agree
16058,I agree
16059,I agree
16060,I agree
16061,I agree
16062,I agree
16063,I agree
16064,I agree
16065,I agree
16066,I agree
16067,I agree
16068,I agree
16069,I agree
16070,I agree
16071,I agree
16072,I agree
16073,I agree
16074,I agree
16075,I agree
16076,I agree
16077,I agree
16078,I agree
16079,I agree
16080,I agree
16081,I agree
16082,I agree
16083,I agree
16084,I agree
16085,I agree
16086,I agree
16087,I agree
16088,I agree
16089,I agree
16090,I agree
16091,I agree
16092,I agree
16093,I agree
16094,I agree
16095,I agree
16096,I agree
16097,I agree
16098,I agree
16099,I agree
16100,I agree
16101,I agree
16102,I agree
16103,I agree
16104,I agree
16105,I agree
16106,I agree
16107,I agree
16108,I agree
16109,I agree
16110,I agree
16111,I agree
16112,I agree
16113,I agree
16114,I agree
16115,I agree
16116,I agree
16117,I agree
16118,I agree
16119,I agree
16120,I agree
16121,I agree
16122,I agree
16123,I agree
16124,I agree
16125,I agree
16126,I agree
16127,I agree
16128,I agree
16129,I agree
16130,I agree
16131,I agree
16132,I agree
16133,I agree
16134,I agree
16135,I agree
16136,I agree
16137,I agree
16138,I agree
16139,I agree
16140,I agree
16141,I agree
16142,I agree
16143,I agree
16144,I agree
16145,I agree
16146,I agree
16147,I agree
16148,I agree
16149,I agree
16150,I agree
16151,I agree
16152,I agree
16153,I agree
16154,I agree
16155,I agree
16156,I agree
16157,I agree
16158,I agree
16159,I agree
16160,I agree
16161,I agree
16162,I agree
16163,I agree
16164,I agree
16165,I agree
16166,I agree
16167,I agree
16168,I agree
16169,I agree
16170,I agree
16171,I agree
16172,I agree
16173,I agree
16174,I agree
16175,I agree
16176,I agree
16177,I agree
16178,I agree
16179,I agree
16180,I agree
16181,I agree
16182,I agree
16183,I agree
16184,I agree
16185,I agree
16186,I agree
16187,I agree
16188,I agree
16189,I agree
16190,I agree
16191,I agree
16192,I agree
16193,I agree
16194,I agree
16195,I agree
16196,I agree
16197,I agree
16198,I agree
16199,I agree
16200,I agree
16201,I agree
16202,I agree
16203,I agree
16204,I agree
16205,I agree
16206,I agree
16207,I agree
16208,I agree
16209,I agree
16210,I agree
16211,I agree
16212,I agree
16213,I agree
16214,I agree
16215,I agree
16216,I agree
16217,I agree
16218,I agree
16219,I agree
16220,I agree
16221,I agree
16222,I agree
16223,I agree
16224,I agree
16225,I agree
16226,I agree
16227,I agree
16228,I agree
16229,I agree
16230,I agree
16231,I agree
16232,I agree
16233,I agree
16234,I agree
16235,I agree
16236,I agree
16237,I agree
16238,I agree
16239,I agree
16240,I agree
16241,I agree
16242,I agree
16243,I agree
16244,I agree
16245,I agree
16246,I agree
16247,I agree
16248,I agree
16249,I agree
16250,I agree
16251,I agree
16252,I agree
16253,I agree
16254,I agree
16255,I agree
16256,I agree
16257,I agree
16258,I agree
16259,I agree
16260,I agree
16261,I agree
16262,I agree
16263,I agree
16264,I agree
16265,I agree
16266,I agree
16267,I agree
16268,I agree
16269,I agree
16270,I agree
16271,I agree
16272,I agree
16273,I agree
16274,I agree
16275,I agree
16276,I agree
16277,I agree
16278,I agree
16279,I agree
16280,I agree
16281,I agree
16282,I agree
16283,I agree
16284,I agree
16285,I agree
16286,I agree
16287,I agree
16288,I agree
16289,I agree
16290,I agree
16291,I agree
16292,I agree
16293,I agree
16294,I agree
16295,I agree
16296,I agree
16297,I agree
16298,I agree
16299,I agree
16300,I agree
16301,I agree
16302,I agree
16303,I agree
16304,I agree
16305,I agree
16306,I agree
16307,I agree
16308,I agree
16309,I agree
16310,I agree
16311,I agree
16312,I agree
16313,I agree
16314,I agree
16315,I agree
16316,I agree
16317,I agree
16318,I agree
16319,I agree
16320,I agree
16321,I agree
16322,I agree
16323,I agree
16324,I agree
16325,I agree
16326,I agree
16327,I agree
16328,I agree
16329,I agree
16330,I agree
16331,I agree
16332,I agree
16333,I agree
16334,I agree
16335,I agree
16336,I agree
16337,I agree
16338,I agree
16339,I agree
16340,I agree
16341,I agree
16342,I agree
16343,I agree
16344,I agree
16345,I agree
16346,I agree
16347,I agree
16348,I agree
16349,I agree
16350,I agree
16351,I agree
16352,I agree
16353,I agree
16354,I agree
16355,I agree
16356,I agree
16357,I agree
16358,I agree
16359,I agree
16360,I agree
16361,I agree
16362,I agree
16363,I agree
16364,I agree
16365,I agree
16366,I agree
16367,I agree
16368,I agree
16369,I agree
16370,I agree
16371,I agree
16372,I agree
16373,I agree
16374,I agree
16375,I agree
16376,I agree
16377,I agree
16378,I agree
16379,I agree
16380,I agree
16381,I agree
16382,I agree
16383,I agree
16384,I agree
16385,I agree
16386,I agree
16387,I agree
16388,I agree
16389,I agree
16390,I agree
16391,I agree
16392,I agree
16393,I agree
16394,I agree
16395,I agree
16396,I agree
16397,I agree
16398,I agree
16399,I agree
16400,I agree
16401,I agree
16402,I agree
16403,I agree
16404,I agree
16405,I agree
16406,I agree
16407,I agree
16408,I agree
16409,I agree
16410,I agree
16411,I agree
16412,I agree
16413,I agree
16414,I agree
16415,I agree
16416,I agree
16417,I agree
16418,I agree
16419,I agree
16420,I agree
16421,I agree
16422,I agree
16423,I agree
16424,I agree
16425,I agree
16426,I agree
16427,I agree
16428,I agree
16429,I agree
16430,I agree
16431,I agree
16432,I agree
16433,I agree
16434,I agree
16435,I agree
16436,I agree
16437,I agree
16438,I agree
16439,I agree
16440,I agree
16441,I agree
16442,I agree
16443,I agree
16444,I agree
16445,I agree
16446,I agree
16447,I agree
16448,I agree
16449,I agree
16450,I agree
16451,I agree
16452,I agree
16453,I agree
16454,I agree
16455,I agree
16456,I agree
16457,I agree
16458,I agree
16459,I agree
16460,I agree
16461,I agree
16462,I agree
16463,I agree
16464,I agree
16465,I agree
16466,I agree
16467,I agree
16468,I agree
16469,I agree
16470,I agree
16471,I agree
16472,I agree
16473,I agree
16474,I agree
16475,I agree
16476,I agree
16477,I agree
16478,I agree
16479,I agree
16480,I agree
16481,I agree
16482,I agree
16483,I agree
16484,I agree
16485,I agree
16486,I agree
16487,I agree
16488,I agree
16489,I agree
16490,I agree
16491,I agree
16492,I agree
16493,I agree
16494,I agree
16495,I agree
16496,I agree
16497,I agree
16498,I agree
16499,I agree
16500,I agree
16501,I agree
16502,I agree
16503,I agree
16504,I agree
16505,I agree
16506,I agree
16507,I agree
16508,I agree
16509,I agree
16510,I agree
16511,I agree
16512,I agree
16513,I agree
16514,I agree
16515,I agree
16516,I agree
16517,I agree
16518,I agree
16519,I agree
16520,I agree
16521,I agree
16522,I agree
16523,I agree
16524,I agree
16525,I agree
16526,I agree
16527,I agree
16528,I agree
16529,I agree
16530,I agree
16531,I agree
16532,I agree
16533,I agree
16534,I agree
16535,I agree
16536,I agree
16537,I agree
16538,I agree
16539,I agree
16540,I agree
16541,I agree
16542,I agree
16543,I agree
16544,I agree
16545,I agree
16546,I agree
16547,I agree
16548,I agree
16549,I agree
16550,I agree
16551,I agree
16552,I agree
16553,I agree
16554,I agree
16555,I agree
16556,I agree
16557,I agree
16558,I agree
16559,I agree
16560,I agree
16561,I agree
16562,I agree
16563,I agree
16564,I agree
16565,I agree
16566,I agree
16567,I agree
16568,I agree
16569,I agree
16570,I agree
16571,I agree
16572,I agree
16573,I agree
16574,I agree
16575,I agree
16576,I agree
16577,I agree
16578,I agree
16579,I agree
16580,I agree
16581,I agree
16582,I agree
16583,I agree
16584,I agree
16585,I agree
16586,I agree
16587,I agree
16588,I agree
16589,I agree
16590,I agree
16591,I agree
16592,I agree
16593,I agree
16594,I agree
16595,I agree
16596,I agree
16597,I agree
16598,I agree
16599,I agree
16600,I agree
16601,I agree
16602,I agree
16603,I agree
16604,I agree
16605,I agree
16606,I agree
16607,I agree
16608,I agree
16609,I agree
16610,I agree
16611,I agree
16612,I agree
16613,I agree
16614,I agree
16615,I agree
16616,I agree
16617,I agree
16618,I agree
16619,I agree
16620,I agree
16621,I agree
16622,I agree
16623,I agree
16624,I agree
16625,I agree
16626,I agree
16627,I agree
16628,I agree
16629,I agree
16630,I agree
16631,I agree
16632,I agree
16633,I agree
16634,I agree
16635,I agree
16636,I agree
16637,I agree
16638,I agree
16639,I agree
16640,I agree
16641,I agree
16642,I agree
16643,I agree
16644,I agree
16645,I agree
16646,I agree
16647,I agree
16648,I agree
16649,I agree
16650,I agree
16651,I agree
16652,I agree
16653,I agree
16654,I agree
16655,I agree
16656,I agree
16657,I agree
16658,I agree
16659,I agree
16660,I agree
16661,I agree
16662,I agree
16663,I agree
16664,I agree
16665,I agree
16666,I agree
16667,I agree
16668,I agree
16669,I agree
16670,I agree
16671,I agree
16672,I agree
16673,I agree
16674,I agree
16675,I agree
16676,I agree
16677,I agree
16678,I agree
16679,I agree
16680,I agree
16681,I agree
16682,I agree
16683,I agree
16684,I agree
16685,I agree
16686,I agree
16687,I agree
16688,I agree
16689,I agree
16690,I agree
16691,I agree
16692,I agree
16693,I agree
16694,I agree
16695,I agree
16696,I agree
16697,I agree
16698,I agree
16699,I agree
16700,I agree
16701,I agree
16702,I agree
16703,I agree
16704,I agree
16705,I agree
16706,I agree
16707,I agree
16708,I agree
16709,I agree
16710,I agree
16711,I agree
16712,I agree
16713,I agree
16714,I agree
16715,I agree
16716,I agree
16717,I agree
16718,I agree
16719,I agree
16720,I agree
16721,I agree
16722,I agree
16723,I agree
16724,I agree
16725,I agree
16726,I agree
16727,I agree
16728,I agree
16729,I agree
16730,I agree
16731,I agree
16732,I agree
16733,I agree
16734,I agree
16735,I agree
16736,I agree
16737,I agree
16738,I agree
16739,I agree
16740,I agree
16741,I agree
16742,I agree
16743,I agree
16744,I agree
16745,I agree
16746,I agree
16747,I agree
16748,I agree
16749,I agree
16750,I agree
16751,I agree
16752,I agree
16753,I agree
16754,I agree
16755,I agree
16756,I agree
16757,I agree
16758,I agree
16759,I agree
16760,I agree
16761,I agree
16762,I agree
16763,I agree
16764,I agree
16765,I agree
16766,I agree
16767,I agree
16768,I agree
16769,I agree
16770,I agree
16771,I agree
16772,I agree
16773,I agree
16774,I agree
16775,I agree
16776,I agree
16777,I agree
16778,I agree
16779,I agree
16780,I agree
16781,I agree
16782,I agree
16783,I agree
16784,I agree
16785,I agree
16786,I agree
16787,I agree
16788,I agree
16789,I agree
16790,I agree
16791,I agree
16792,I agree
16793,I agree
16794,I agree
16795,I agree
16796,I agree
16797,I agree
16798,I agree
16799,I agree
16800,I agree
16801,I agree
16802,I agree
16803,I agree
16804,I agree
16805,I agree
16806,I agree
16807,I agree
16808,I agree
16809,I agree
16810,I agree
16811,I agree
16812,I agree
16813,I agree
16814,I agree
16815,I agree
16816,I agree
16817,I agree
16818,I agree
16819,I agree
16820,I agree
16821,I agree
16822,I agree
16823,I agree
16824,I agree
16825,I agree
16826,I agree
16827,I agree
16828,I agree
16829,I agree
16830,I agree
16831,I agree
16832,I agree
16833,I agree
16834,I agree
16835,I agree
16836,I agree
16837,I agree
16838,I agree
16839,I agree
16840,I agree
16841,I agree
16842,I agree
16843,I agree
16844,I agree
16845,I agree
16846,I agree
16847,I agree
16848,I agree
16849,I agree
16850,I agree
16851,I agree
16852,I agree
16853,I agree
16854,I agree
16855,I agree
16856,I agree
16857,I agree
16858,I agree
16859,I agree
16860,I agree
16861,I agree
16862,I agree
16863,I agree
16864,I agree
16865,I agree
16866,I agree
16867,I agree
16868,I agree
16869,I agree
16870,I agree
16871,I agree
16872,I agree
16873,I agree
16874,I agree
16875,I agree
16876,I agree
16877,I agree
16878,I agree
16879,I agree
16880,I agree
16881,I agree
16882,I agree
16883,I agree
16884,I agree
16885,I agree
16886,I agree
16887,I agree
16888,I agree
16889,I agree
16890,I agree
16891,I agree
16892,I agree
16893,I agree
16894,I agree
16895,I agree
16896,I agree
16897,I agree
16898,I agree
16899,I agree
16900,I agree
16901,I agree
16902,I agree
16903,I agree
16904,I agree
16905,I agree
16906,I agree
16907,I agree
16908,I agree
16909,I agree
16910,I agree
16911,I agree
16912,I agree
16913,I agree
16914,I agree
16915,I agree
16916,I agree
16917,I agree
16918,I agree
16919,I agree
16920,I agree
16921,I agree
16922,I agree
16923,I agree
16924,I agree
16925,I agree
16926,I agree
16927,I agree
16928,I agree
16929,I agree
16930,I agree
16931,I agree
16932,I agree
16933,I agree
16934,I agree
16935,I agree
16936,I agree
16937,I agree
16938,I agree
16939,I agree
16940,I agree
16941,I agree
16942,I agree
16943,I agree
16944,I agree
16945,I agree
16946,I agree
16947,I agree
16948,I agree
16949,I agree
16950,I agree
16951,I agree
16952,I agree
16953,I agree
16954,I agree
16955,I agree
16956,I agree
16957,I agree
16958,I agree
16959,I agree
16960,I agree
16961,I agree
16962,I agree
16963,I agree
16964,I agree
16965,I agree
16966,I agree
16967,I agree
16968,I agree
16969,I agree
16970,I agree
16971,I agree
16972,I agree
16973,I agree
16974,I agree
16975,I agree
16976,I agree
16977,I agree
16978,I agree
16979,I agree
16980,I agree
16981,I agree
16982,I agree
16983,I agree
16984,I agree
16985,I agree
16986,I agree
16987,I agree
16988,I agree
16989,I agree
16990,I agree
16991,I agree
16992,I agree
16993,I agree
16994,I agree
16995,I agree
16996,I agree
16997,I agree
16998,I agree
16999,I agree
17000,I agree
17001,I agree
17002,I agree
17003,I agree
17004,I agree
17005,I agree
17006,I agree
17007,I agree
17008,I agree
17009,I agree
17010,I agree
17011,I agree
17012,I agree
17013,I agree
17014,I agree
17015,I agree
17016,I agree
17017,I agree
17018,I agree
17019,I agree
17020,I agree
17021,I agree
17022,I agree
17023,I agree
17024,I agree
17025,I agree
17026,I agree
17027,I agree
17028,I agree
17029,I agree
17030,I agree
17031,I agree
17032,I agree
17033,I agree
17034,I agree
17035,I agree
17036,I agree
17037,I agree
17038,I agree
17039,I agree
17040,I agree
17041,I agree
17042,I agree
17043,I agree
17044,I agree
17045,I agree
17046,I agree
17047,I agree
17048,I agree
17049,I agree
17050,I agree
17051,I agree
17052,I agree
17053,I agree
17054,I agree
17055,I agree
17056,I agree
17057,I agree
17058,I agree
17059,I agree
17060,I agree
17061,I agree
17062,I agree
17063,I agree
17064,I agree
17065,I agree
17066,I agree
17067,I agree
17068,I agree
17069,I agree
17070,I agree
17071,I agree
17072,I agree
17073,I agree
17074,I agree
17075,I agree
17076,I agree
17077,I agree
17078,I agree
17079,I agree
17080,I agree
17081,I agree
17082,I agree
17083,I agree
17084,I agree
17085,I agree
17086,I agree
17087,I agree
17088,I agree
17089,I agree
17090,I agree
17091,I agree
17092,I agree
17093,I agree
17094,I agree
17095,I agree
17096,I agree
17097,I agree
17098,I agree
17099,I agree
17100,I agree
17101,I agree
17102,I agree
17103,I agree
17104,I agree
17105,I agree
17106,I agree
17107,I agree
17108,I agree
17109,I agree
17110,I agree
17111,I agree
17112,I agree
17113,I agree
17114,I agree
17115,I agree
17116,I agree
17117,I agree
17118,I agree
17119,I agree
17120,I agree
17121,I agree
17122,I agree
17123,I agree
17124,I agree
17125,I agree
17126,I agree
17127,I agree
17128,I agree
17129,I agree
17130,I agree
17131,I agree
17132,I agree
17133,I agree
17134,I agree
17135,I agree
17136,I agree
17137,I agree
17138,I agree
17139,I agree
17140,I agree
17141,I agree
17142,I agree
17143,I agree
17144,I agree
17145,I agree
17146,I agree
17147,I agree
17148,I agree
17149,I agree
17150,I agree
17151,I agree
17152,I agree
17153,I agree
17154,I agree
17155,I agree
17156,I agree
17157,I agree
17158,I agree
17159,I agree
17160,I agree
17161,I agree
17162,I agree
17163,I agree
17164,I agree
17165,I agree
17166,I agree
17167,I agree
17168,I agree
17169,I agree
17170,I agree
17171,I agree
17172,I agree
17173,I agree
17174,I agree
17175,I agree
17176,I agree
17177,I agree
17178,I agree
17179,I agree
17180,I agree
17181,I agree
17182,I agree
17183,I agree
17184,I agree
17185,I agree
17186,I agree
17187,I agree
17188,I agree
17189,I agree
17190,I agree
17191,I agree
17192,I agree
17193,I agree
17194,I agree
17195,I agree
17196,I agree
17197,I agree
17198,I agree
17199,I agree
17200,I agree
17201,I agree
17202,I agree
17203,I agree
17204,I agree
17205,I agree
17206,I agree
17207,I agree
17208,I agree
17209,I agree
17210,I agree
17211,I agree
17212,I agree
17213,I agree
17214,I agree
17215,I agree
17216,I agree
17217,I agree
17218,I agree
17219,I agree
17220,I agree
17221,I agree
17222,I agree
17223,I agree
17224,I agree
17225,I agree
17226,I agree
17227,I agree
17228,I agree
17229,I agree
17230,I agree
17231,I agree
17232,I agree
17233,I agree
17234,I agree
17235,I agree
17236,I agree
17237,I agree
17238,I agree
17239,I agree
17240,I agree
17241,I agree
17242,I agree
17243,I agree
17244,I agree
17245,I agree
17246,I agree
17247,I agree
17248,I agree
17249,I agree
17250,I agree
17251,I agree
17252,I agree
17253,I agree
17254,I agree
17255,I agree
17256,I agree
17257,I agree
17258,I agree
17259,I agree
17260,I agree
17261,I agree
17262,I agree
17263,I agree
17264,I agree
17265,I agree
17266,I agree
17267,I agree
17268,I agree
